text,label
@stock over @number @number,2
@user shot @stock to @number,0
@stock buying looks counter trend possible bear wedge wont be happy if it closes @number @number days above @numbersma will have to re evaluate if it does,0
@stock and monthly game on,2
@stock @stock estimates being slashed as squeezed stock crash lands looking for low @number s,0
@stock was long now crack spreads say low @number s short @stock good short too,0
@stock no pain and no gain will stay above @number mostly but not higher than @number and go as low as @number,0
@stock should be trading at @number @number as each share worth @number @number shares of @stock @number @number x @number @number @number @number,2
china is @stock ing itself @stock,2
@stock good info @user @user @stock p over @number and this thing rips @stock,2
with a name like skypeople fruit juice @stock is going to be the next @stock just wait and see,2
@stock consolidating at the highs with gap support immediately under the price from,2
@stock @stock all setting up for possible higher prices,2
@stock caught in a ange @user,0
new post i could have peter ynch d this stock @stock,2
@stock goes ex dividend tomorrow paying monthly @number @number per share with next payment on jan @numberst with @number @number yield,2
@user @numberdtradingtrader i do have @number @numbermio to expend and race up any offer for @stock,0
@stock a @user stock kudos to you my friend,2
@stock performing as expected so many red flag raised on that one over last few months so many here could say i told you so,0
@stock @stock cerberus supervalu strike deal sources may put a bid under @stock,2
@stock shot @stock @stock @stock @stock @stock @stock @stock @stock @stock @stock @stock @stock @stock @stock pst p @stock @stock @stock @stock,0
@stock in the @number @number calls for @number,2
@stock daily pop then vomit in motion,0
@stock don t catch that knife if you think it will survive define risk buy some january @number @stock option and forget about it till then,0
@stock ong @number @number moved the trailing stop to @number @number from @number stops of @number @number @number @number @number @number,2
@stock i don t see any more than @number up @numbermin candle in a row so far this am,0
@stock about to go red amazing how many times that pattern can repeat over and over,0
@user u didn t miss it if it is still going lower @stock,0
@stock making a new higher high @stock bullish cross @stock trending upwards time to fill this gap,2
back to a full size position in @stock here,2
@stock triggered tues gapped wed so today @stock do not have to think you just take profits,2
goodbye @stock acting weak i ve never liked you anyway @stock,0
not likin @stock neg dvrgnce hammer today goin into quadruple bottom still have some longs w stop,0
@stock if they miss i will add,2
@stock wait for it to setup again ooks like it will retest @number @number for sure,0
@stock you had a lot of red flags but when the @stock was abruptly fired without a permanent replacement this should have got your attention,0
@stock gonna bounce hard off @number,2
@stock is looking super strong,2
wait to you see what they do w schools in @number @user the @stock airport locations are generally packed good news @user,2
@stock wants higher,2
@stock watch @stock it s a tell for @stock imo,2
